Gender,Residential_Pincode,Annual_Income_INR,CIBIL_Score,Employment_Gap,Device_OS,Loan_Status
Male,560067,828460.0,600.0,True,Android,0
Female,560067,2272432.0,398.0,False,Android,1
Male,560067,953565.0,723.0,False,iOS,1
Male,560067,1876324.0,900.0,True,iOS,1
Male,580023,667754.0,534.0,True,Android,0
Female,560008,1512584.0,533.0,False,Android,0
Female,560001,2379324.0,672.0,False,Android,1
Female,560038,1677536.0,865.0,True,Android,0
Male,580023,2815368.0,593.0,False,iOS,0
Female,582101,1673919.0,801.0,False,Android,0
Male,580023,,312.0,True,iOS,1
Female,582101,1510527.0,851.0,False,Android,0
Male,560038,2645618.0,443.0,True,iOS,0
Female,560067,2624282.0,367.0,True,Android,1
Male,580023,2777224.0,864.0,False,Android,0
Female,582101,1930122.0,311.0,False,Android,1
Male,582101,2280184.0,,True,Android,0
Male,560008,2604684.0,361.0,False,Android,0
Female,581101,2213021.0,658.0,False,iOS,0
Female,560067,1288426.0,802.0,False,iOS,1
Male,570001,1455346.0,707.0,True,Android,1
Male,582101,387439.0,545.0,False,Android,0
Female,580023,1860375.0,846.0,True,iOS,1
Male,582101,1676438.0,426.0,True,Android,0
Female,560067,1281971.0,726.0,True,Android,0
Female,582101,2672868.0,345.0,False,Android,0
Male,560038,394885.0,889.0,True,Android,1
Male,560067,1776418.0,829.0,True,Android,1
Male,581101,2707766.0,446.0,False,Android,1
Female,582101,1645325.0,802.0,True,Android,0
Male,570001,2525606.0,762.0,True,Android,1
Female,580023,,881.0,False,Android,1
Female,560001,2674205.0,646.0,False,iOS,1
Female,560001,439427.0,471.0,True,Android,0
Female,581101,2050507.0,416.0,False,Android,0
Female,580023,1156505.0,525.0,True,iOS,0
Female,560008,1384023.0,517.0,False,Android,1
Male,582101,2795471.0,362.0,False,iOS,0
Female,560001,1478942.0,397.0,False,iOS,1
Female,582101,2814012.0,432.0,True,Android,0
Male,560008,1578871.0,764.0,False,Android,0
Male,570001,504525.0,384.0,False,iOS,0
Male,582101,2433901.0,411.0,False,iOS,0
Male,560067,1427333.0,457.0,False,iOS,1
Female,560067,,413.0,True,Android,0
Female,560038,1110042.0,783.0,True,iOS,0
Male,560001,2861906.0,689.0,True,iOS,0
Female,582101,770447.0,567.0,False,iOS,0
Female,581101,1921003.0,439.0,False,iOS,1
Male,560067,1666415.0,326.0,False,Android,0
Male,560067,,898.0,True,Android,1
Female,570001,488847.0,738.0,True,iOS,1
Male,560067,761555.0,412.0,True,iOS,1
Female,570001,3216396.0,,True,iOS,0
Male,560008,2879376.0,329.0,False,Android,0
Male,582101,894749.0,,False,iOS,0
Female,570001,3170270.0,514.0,True,iOS,1
Male,570001,1110383.0,430.0,True,iOS,0
Female,560067,3389266.0,505.0,True,iOS,0
Female,560001,1676864.0,540.0,False,Android,0
Female,560067,1746967.0,521.0,False,iOS,0
Male,560001,2109405.0,591.0,True,Android,0
Male,582101,1000979.0,335.0,True,Android,0
Male,570001,3229255.0,390.0,True,iOS,0
Male,560008,947037.0,346.0,False,Android,0
Male,560038,479514.0,542.0,True,iOS,1
Male,560008,3165457.0,,True,Android,1
Male,560067,1559478.0,319.0,True,Android,0
Male,581101,1831241.0,446.0,True,iOS,0
Female,560067,2215762.0,879.0,False,Android,1
Male,581101,3302036.0,894.0,False,iOS,0
Female,581101,689755.0,467.0,False,Android,0
Male,570001,3262500.0,785.0,False,Android,0
Female,560001,1744529.0,545.0,True,iOS,1
Male,582101,3021274.0,792.0,False,iOS,0
Female,560001,1426929.0,768.0,True,Android,0
Female,580023,3048558.0,477.0,False,iOS,1
Female,560038,2816654.0,,True,Android,0
Female,560038,2469655.0,338.0,True,iOS,0
Male,580023,2664924.0,676.0,False,iOS,0
Female,581101,2390619.0,451.0,False,Android,1
Male,560001,2218694.0,676.0,True,iOS,1
Male,580023,1001618.0,789.0,True,iOS,1
Male,560001,2198173.0,775.0,False,iOS,1
Male,560038,1424613.0,461.0,False,Android,0
Male,580023,1988016.0,602.0,False,iOS,0
Male,581101,2751620.0,463.0,False,iOS,1
Female,581101,1372428.0,692.0,False,Android,0
Female,581101,2909673.0,628.0,True,iOS,0
Male,560067,1566074.0,454.0,False,iOS,1
Male,560008,892457.0,310.0,False,iOS,0
Male,560067,1126939.0,762.0,False,Android,0
Female,560067,3037216.0,537.0,True,iOS,0
Female,582101,941387.0,301.0,False,iOS,0
Male,570001,2575393.0,756.0,True,iOS,0
Female,582101,1735649.0,542.0,False,iOS,0
Female,582101,757348.0,870.0,True,Android,0
Female,581101,791567.0,641.0,True,Android,0
Male,570001,340704.0,698.0,False,iOS,0
Female,581101,1439505.0,688.0,True,iOS,0
Female,560038,1266119.0,889.0,False,Android,1
Female,581101,1900222.0,613.0,False,Android,1
Female,570001,2286349.0,442.0,True,iOS,1
Male,581101,2278128.0,378.0,True,iOS,0
Female,581101,1717957.0,675.0,True,iOS,1
Female,581101,3062566.0,559.0,True,iOS,0
Female,560038,569227.0,337.0,True,iOS,0
Female,582101,2428721.0,323.0,False,iOS,0
Female,560038,3456354.0,812.0,False,Android,0
Male,580023,586349.0,305.0,False,iOS,1
Male,560008,483870.0,431.0,True,iOS,1
Male,560038,985551.0,,False,iOS,0
Female,560067,803973.0,355.0,False,Android,0
Male,560008,868252.0,479.0,True,Android,1
Male,581101,3043326.0,423.0,False,iOS,0
Female,560038,2479089.0,636.0,True,Android,1
Male,560067,1037421.0,631.0,False,iOS,0
Male,582101,455196.0,621.0,True,iOS,0
Male,560001,892096.0,395.0,True,iOS,1
Male,560067,3235126.0,588.0,True,iOS,0
Male,560067,1746368.0,576.0,True,Android,1
Female,570001,2073973.0,679.0,True,iOS,0
Male,560008,997449.0,741.0,True,iOS,1
Male,560067,,851.0,False,Android,1
Male,560038,2966588.0,791.0,False,iOS,1
Female,581101,2394354.0,849.0,False,Android,0
Male,582101,1528660.0,433.0,True,iOS,0
Female,560067,969716.0,734.0,False,Android,1
Female,580023,646905.0,652.0,False,iOS,0
Female,580023,1248793.0,302.0,True,Android,0
Female,560001,2176328.0,857.0,True,Android,0
Male,580023,2618196.0,310.0,True,iOS,1
Male,560038,1748801.0,707.0,True,Android,1
Female,560038,1692703.0,526.0,True,Android,0
Female,570001,716073.0,317.0,False,iOS,1
Female,582101,2964417.0,410.0,False,iOS,0
Female,580023,632526.0,488.0,True,iOS,0
Female,560001,495736.0,616.0,False,Android,0
Female,570001,796212.0,558.0,False,iOS,1
Female,570001,2331958.0,481.0,True,Android,1
Female,560067,496615.0,402.0,False,iOS,0
Female,580023,2564687.0,806.0,True,Android,0
Female,560067,2919344.0,808.0,False,Android,1
Female,581101,2810331.0,859.0,True,Android,0
Male,581101,3023658.0,588.0,True,Android,0
Male,560038,2337853.0,450.0,False,iOS,1
Female,560008,2952575.0,335.0,True,iOS,1
Female,560008,2177204.0,443.0,True,Android,1
Female,560001,3351277.0,558.0,False,Android,0
Female,580023,3235724.0,337.0,False,iOS,0
Female,582101,3033492.0,737.0,False,Android,0
Male,560038,1430017.0,384.0,False,Android,0
Male,560067,2203496.0,408.0,True,Android,0
Female,560038,3461244.0,735.0,False,iOS,1
Female,581101,2508340.0,761.0,True,Android,0
Male,560038,3002137.0,526.0,True,Android,1
Female,560001,2887352.0,432.0,False,iOS,0
Female,570001,2759113.0,521.0,False,iOS,0
Female,581101,3115137.0,606.0,False,iOS,0
Male,582101,1246917.0,371.0,False,Android,0
Male,582101,3379271.0,430.0,False,iOS,1
Female,570001,3346814.0,335.0,False,Android,1
Female,560038,1634987.0,321.0,False,Android,0
Male,581101,950857.0,614.0,False,Android,0
Female,580023,2353033.0,548.0,True,Android,1
Female,570001,2328410.0,,True,iOS,1
Female,560001,1015375.0,409.0,True,iOS,0
Male,581101,2004735.0,846.0,True,Android,1
Female,582101,1246008.0,388.0,True,iOS,0
Male,560001,846897.0,576.0,True,iOS,1
Male,560038,516094.0,346.0,True,Android,0
Male,582101,2530223.0,406.0,True,iOS,0
Female,582101,1536796.0,870.0,False,iOS,1
Male,580023,626029.0,617.0,True,iOS,0
Female,560038,2104057.0,347.0,True,iOS,0
Male,582101,3087546.0,391.0,True,iOS,0
Male,560001,1501227.0,740.0,False,iOS,1
Female,582101,3026423.0,523.0,False,Android,0
Male,581101,,411.0,True,Android,0
Female,560038,2709548.0,490.0,True,Android,0
Male,560067,2530750.0,662.0,False,iOS,1
Male,560008,1598745.0,346.0,True,iOS,0
Male,560001,341370.0,865.0,True,iOS,1
Female,560067,2716602.0,523.0,False,iOS,1
Male,582101,1699747.0,406.0,False,Android,0
Male,560008,2358294.0,,False,iOS,1
Female,560067,2207928.0,542.0,False,iOS,1
Female,580023,3480757.0,400.0,True,iOS,0
Female,560008,810528.0,884.0,False,Android,0
Female,560008,2746483.0,499.0,True,Android,1
Female,581101,3216968.0,760.0,True,Android,1
Female,560038,1122117.0,443.0,True,Android,0
Male,560038,819151.0,760.0,False,Android,1
Male,580023,2238532.0,751.0,True,iOS,0
Female,560001,1000861.0,445.0,True,Android,0
Male,560038,3496944.0,900.0,True,Android,1
Female,560038,2998849.0,790.0,True,iOS,0
Female,560001,2069313.0,466.0,False,iOS,1
Female,580023,3017886.0,625.0,False,Android,0
Male,570001,841219.0,482.0,True,Android,0
Female,582101,3304245.0,696.0,False,Android,0
Male,560067,,580.0,True,Android,0
Female,570001,1498617.0,570.0,False,Android,1
Male,581101,1102006.0,726.0,True,Android,0
Male,560001,512853.0,,False,iOS,1
Female,560001,1668641.0,803.0,True,iOS,1
Female,581101,684421.0,365.0,True,iOS,0
Female,560001,2108128.0,899.0,False,Android,0
Female,560067,1176768.0,690.0,True,iOS,0
Female,581101,2826084.0,721.0,True,iOS,0
Female,560008,2287396.0,533.0,False,Android,0
Female,560001,2565210.0,402.0,False,iOS,0
Male,570001,1898053.0,,True,Android,1
Male,570001,831997.0,763.0,False,Android,1
Female,582101,2721608.0,713.0,False,Android,1
Female,560038,2639830.0,777.0,True,Android,0
Female,581101,1530615.0,769.0,True,iOS,0
Female,560067,2100013.0,493.0,False,Android,1
Male,582101,,583.0,False,iOS,0
Male,582101,1904317.0,654.0,False,Android,0
Male,580023,923279.0,341.0,True,Android,0
Female,560001,2182711.0,571.0,True,iOS,0
Male,580023,2282573.0,373.0,True,Android,0
Male,581101,498003.0,467.0,True,Android,1
Female,581101,434748.0,875.0,False,Android,0
Female,582101,3343097.0,,False,iOS,0
Female,570001,1814621.0,441.0,False,iOS,0
Male,570001,2099785.0,735.0,True,iOS,0
Male,581101,2993000.0,348.0,False,iOS,0
Male,560067,2519386.0,658.0,False,Android,1
Female,560038,2118528.0,570.0,False,iOS,1
Female,560067,1875446.0,541.0,False,iOS,1
Female,580023,663632.0,638.0,False,Android,1
Female,560008,1881910.0,807.0,False,Android,1
Female,582101,334511.0,517.0,True,iOS,0
Female,560001,483340.0,682.0,True,Android,0
Male,582101,1870669.0,427.0,False,Android,0
Female,580023,3009110.0,875.0,False,Android,1
Male,560067,3303962.0,617.0,False,iOS,1
Female,581101,820517.0,490.0,True,iOS,0
Male,560067,1930868.0,712.0,True,iOS,0
Female,581101,2371161.0,565.0,True,Android,0
Female,582101,3070318.0,,True,Android,0
Female,570001,3059306.0,416.0,False,iOS,0
Male,570001,1928157.0,336.0,True,iOS,0
Male,560038,1112947.0,831.0,True,iOS,1
Female,560008,1725768.0,405.0,False,Android,0
Male,560008,,502.0,True,Android,0
Female,580023,3057856.0,752.0,True,iOS,0
Male,570001,2262015.0,446.0,False,Android,1
Male,560038,1636160.0,558.0,True,iOS,0
Female,560008,1969002.0,498.0,False,Android,0
Female,560008,793128.0,598.0,True,Android,1
Male,581101,2859420.0,811.0,True,Android,0
Male,560038,2580919.0,404.0,True,Android,0
Male,570001,349963.0,491.0,True,iOS,0
Female,581101,3183348.0,363.0,True,iOS,0
Male,581101,2512876.0,804.0,False,Android,1
Male,570001,2914430.0,617.0,True,Android,0
Male,581101,1281639.0,419.0,False,Android,0
Female,580023,2803141.0,817.0,True,iOS,1
Female,570001,1855110.0,756.0,False,Android,0
Male,560001,316935.0,848.0,True,iOS,0
Female,560001,3488933.0,723.0,True,Android,1
Female,560067,807285.0,679.0,False,iOS,0
Female,580023,619080.0,830.0,False,iOS,0
Male,560067,,398.0,False,Android,1
Female,570001,3057197.0,864.0,True,iOS,1
Male,581101,3011454.0,,True,iOS,0
Male,560001,2561022.0,524.0,False,Android,0
Male,582101,1612460.0,714.0,True,iOS,0
Male,560038,326669.0,,False,iOS,0
Male,580023,3092201.0,694.0,True,iOS,1
Female,560038,3073098.0,743.0,True,iOS,1
Female,560001,2924771.0,862.0,False,iOS,1
Female,560008,2877314.0,855.0,False,Android,0
Male,560008,937802.0,644.0,False,iOS,0
Male,581101,2500854.0,335.0,True,Android,0
Male,560008,679073.0,871.0,True,iOS,0
Female,582101,1257315.0,513.0,True,iOS,0
Female,581101,1938811.0,442.0,True,Android,0
Female,560067,3106732.0,525.0,True,iOS,0
Male,580023,342496.0,645.0,False,iOS,0
Male,560001,777164.0,,True,iOS,0
Female,560001,3303677.0,572.0,True,Android,0
Female,580023,909547.0,303.0,True,iOS,0
Female,560008,1874428.0,520.0,True,Android,0
Male,560001,1243344.0,388.0,True,Android,0
Male,560001,374560.0,778.0,True,Android,0
Male,570001,624622.0,433.0,True,Android,1
Male,560001,1094070.0,743.0,False,Android,0
Female,560038,2463760.0,520.0,True,iOS,1
Male,560038,1130923.0,467.0,False,Android,0
Male,560038,,480.0,True,iOS,1
Male,560067,472479.0,,False,Android,0
Female,582101,1650485.0,690.0,True,Android,0
Female,560001,2534923.0,,True,Android,1
Male,560001,3127805.0,796.0,False,Android,0
Male,560008,3497246.0,,True,Android,0
Female,570001,3371775.0,,False,Android,0
Female,581101,841734.0,557.0,True,Android,0
Female,582101,427729.0,530.0,False,Android,0
Male,560038,2890513.0,615.0,True,Android,1
Female,580023,1080113.0,505.0,False,iOS,0
Female,560001,3065933.0,733.0,False,Android,1
Male,582101,2854893.0,665.0,False,iOS,0
Female,582101,899821.0,825.0,False,iOS,0
Male,560001,1226072.0,516.0,False,iOS,1
Male,570001,563771.0,715.0,True,Android,0
Male,582101,2441691.0,480.0,True,iOS,1
Female,560038,3112534.0,407.0,False,iOS,1
Female,582101,2992054.0,874.0,False,iOS,0
Male,560008,1176882.0,314.0,True,Android,0
Male,581101,971515.0,897.0,True,iOS,0
Female,581101,365702.0,737.0,False,iOS,0
Male,581101,3317669.0,473.0,True,Android,0
Female,560038,,378.0,False,Android,0
Male,581101,2826083.0,456.0,True,Android,1
Male,560038,2517137.0,,True,iOS,0
Male,581101,1745955.0,597.0,True,iOS,0
Male,580023,1702152.0,331.0,False,Android,0
Male,581101,3264924.0,509.0,True,Android,1
Male,560067,3307754.0,856.0,False,Android,0
Female,560001,2032461.0,,False,iOS,0
Male,560038,1314858.0,,False,Android,1
Female,570001,2769363.0,669.0,True,iOS,0
Male,580023,1804252.0,396.0,True,Android,0
Male,570001,898851.0,621.0,True,iOS,1
Female,570001,1582768.0,764.0,False,iOS,1
Male,560008,1112914.0,850.0,False,Android,1
Female,560038,2268625.0,704.0,False,Android,1
Male,580023,3364609.0,333.0,False,Android,0
Male,581101,3120568.0,836.0,True,Android,1
Female,581101,2725152.0,435.0,False,Android,1
Male,582101,3398905.0,424.0,True,iOS,0
Female,570001,1407864.0,458.0,False,Android,0
Female,582101,3083199.0,314.0,True,Android,0
Female,582101,1658639.0,546.0,True,Android,0
Male,560067,726947.0,315.0,False,iOS,0
Female,582101,1311029.0,575.0,False,Android,0
Female,560001,1869112.0,344.0,True,iOS,1
Female,560038,1245222.0,339.0,False,iOS,0
Male,560008,2686452.0,335.0,True,Android,0
Male,582101,3418919.0,844.0,False,iOS,0
Male,560038,1118426.0,654.0,True,Android,0
Female,582101,1767802.0,,False,Android,0
Female,580023,928725.0,877.0,True,iOS,0
Female,560008,3039270.0,628.0,True,iOS,0
Female,560008,340178.0,864.0,False,Android,1
Male,580023,300581.0,383.0,False,Android,0
Male,560008,2143357.0,665.0,True,iOS,1
Male,560067,2861787.0,361.0,True,iOS,0
Male,582101,1625749.0,396.0,True,iOS,1
Male,560067,2270764.0,757.0,False,Android,1
Male,560008,2088407.0,510.0,True,iOS,1
Female,570001,442797.0,556.0,False,Android,0
Male,560001,2772317.0,358.0,True,Android,0
Male,560038,,606.0,True,Android,0
Female,560067,2625873.0,779.0,False,Android,1
Female,560008,2457994.0,,False,iOS,1
Female,560067,2850137.0,665.0,False,iOS,0
Male,570001,2958290.0,587.0,True,Android,0
Male,570001,2707892.0,756.0,False,Android,1
Female,560008,804424.0,749.0,False,iOS,1
Male,580023,2795094.0,593.0,False,iOS,0
Female,581101,3312530.0,459.0,True,Android,0
Male,560001,2107802.0,598.0,False,iOS,1
Male,560038,587946.0,349.0,True,Android,0
Female,582101,2075967.0,,True,Android,0
Female,560008,479563.0,767.0,False,Android,1
Female,560001,1456339.0,,False,iOS,0
Female,560008,,,False,Android,1
Female,582101,3184580.0,496.0,False,Android,0
Female,560008,396792.0,426.0,False,Android,0
Female,560038,2740038.0,304.0,True,iOS,0
Male,580023,1537294.0,646.0,False,Android,0
Male,582101,1898543.0,720.0,True,iOS,0
Female,560067,1623502.0,531.0,False,Android,0
Male,580023,2394381.0,630.0,False,iOS,0
Male,560008,1678003.0,339.0,True,Android,1
Male,560008,1383339.0,549.0,False,Android,1
Female,560038,2476352.0,300.0,False,Android,0
Male,581101,2917704.0,669.0,False,iOS,0
Female,581101,3238192.0,653.0,False,Android,1
Male,581101,,356.0,True,iOS,1
Female,560038,3084602.0,776.0,True,iOS,1
Male,582101,,636.0,False,Android,1
Male,560038,2830424.0,673.0,True,iOS,0
Female,560038,712295.0,541.0,True,Android,0
Female,581101,2365594.0,434.0,True,iOS,0
Male,560067,1232676.0,602.0,False,iOS,0
Male,580023,1136249.0,586.0,True,iOS,0
Male,560008,3057953.0,885.0,True,iOS,1
Female,581101,,679.0,False,iOS,0
Female,560067,2814558.0,,True,iOS,1
Male,560008,2465637.0,341.0,False,iOS,1
Male,560008,429498.0,413.0,False,iOS,1
Female,560008,1755690.0,416.0,False,Android,0
Male,560001,2415158.0,721.0,False,iOS,1
Female,582101,2767400.0,400.0,False,Android,0
Female,560067,1678854.0,584.0,False,Android,0
Male,560001,1409623.0,672.0,False,iOS,1
Female,582101,936636.0,469.0,False,Android,1
Male,581101,535557.0,525.0,True,iOS,0
Female,581101,1885900.0,441.0,True,Android,0
Female,570001,2258301.0,322.0,False,Android,0
Female,560038,2116860.0,731.0,True,Android,0
Male,560067,1822815.0,346.0,True,Android,0
Female,582101,1405298.0,507.0,True,iOS,1
Male,582101,1096200.0,343.0,True,iOS,0
Female,560067,1249118.0,,False,Android,1
Male,581101,2345122.0,868.0,True,iOS,0
Female,580023,2370264.0,638.0,False,iOS,0
Female,560067,552474.0,838.0,True,Android,0
Female,560008,3251358.0,580.0,False,Android,0
Female,582101,1880084.0,563.0,True,iOS,0
Female,580023,577068.0,422.0,False,iOS,0
Male,560067,2496919.0,308.0,False,Android,1
Female,582101,1405523.0,470.0,False,iOS,0
Male,580023,1013559.0,488.0,False,iOS,1
Male,581101,2565349.0,721.0,True,iOS,0
Female,560038,2361633.0,453.0,True,Android,0
Male,560001,1044515.0,540.0,True,Android,1
Female,560067,2991678.0,729.0,False,Android,1
Male,560067,348011.0,323.0,False,Android,0
Female,581101,2871827.0,790.0,True,Android,0
Male,560001,2749160.0,887.0,False,iOS,1
Female,580023,1438102.0,450.0,True,iOS,0
Female,560001,930723.0,870.0,True,Android,0
Male,560008,1188659.0,522.0,False,Android,0
Male,570001,3052700.0,386.0,False,iOS,0
Male,582101,2600541.0,434.0,False,Android,0
Female,560001,2747364.0,646.0,False,iOS,0
Male,560067,3111561.0,545.0,False,Android,0
Female,570001,2825223.0,300.0,True,iOS,0
Female,582101,2479691.0,548.0,False,Android,0
Male,560001,564757.0,498.0,True,iOS,1
Female,560038,927832.0,397.0,False,Android,0
Female,560067,886527.0,396.0,False,Android,0
Male,560001,1591762.0,743.0,True,Android,1
Male,560038,537883.0,435.0,True,iOS,0
Female,560001,2785057.0,682.0,True,Android,1
Female,570001,2214490.0,751.0,True,Android,0
Female,560008,3447391.0,,True,Android,1
Female,582101,2844305.0,728.0,False,Android,0
Female,570001,1979720.0,497.0,False,iOS,0
Male,560001,811726.0,776.0,False,Android,1
Male,560001,,593.0,True,iOS,1
Female,570001,2699612.0,780.0,False,iOS,1
Female,560038,2429541.0,829.0,True,Android,1
Female,560008,1830349.0,364.0,False,iOS,0
Female,560038,563711.0,553.0,False,Android,0
Female,560008,1929541.0,877.0,True,Android,0
Male,570001,942721.0,,True,Android,0
Male,560038,2715300.0,531.0,False,iOS,0
Female,580023,3027066.0,534.0,True,Android,0
Male,560008,1821783.0,395.0,True,Android,0
Female,560067,645191.0,713.0,False,iOS,1
Male,560008,1537924.0,,False,iOS,0
Female,560001,341849.0,318.0,False,Android,0
Male,570001,2303903.0,631.0,True,Android,0
Female,582101,886610.0,831.0,False,Android,0
Male,560001,2670018.0,311.0,True,Android,1
Female,582101,2357865.0,878.0,False,iOS,0
Male,560067,2546080.0,321.0,False,iOS,1
Female,560008,,539.0,False,iOS,1
Male,560038,3465866.0,705.0,False,iOS,0
Male,582101,1955605.0,861.0,False,iOS,1
Female,570001,2310281.0,812.0,False,iOS,1
Female,582101,1485063.0,504.0,False,Android,0
Female,560038,1680001.0,359.0,True,iOS,0
Female,581101,,437.0,True,Android,0
Male,582101,2402085.0,780.0,True,iOS,0
Male,560038,2014435.0,534.0,False,iOS,1
Female,560008,439096.0,792.0,False,iOS,1
Female,570001,2718840.0,682.0,True,iOS,0
Male,560001,1955953.0,820.0,True,iOS,1
Female,560001,968104.0,878.0,True,iOS,1
Male,560001,431013.0,421.0,False,Android,0
Male,560001,2087309.0,637.0,True,Android,0
Female,560038,2376207.0,647.0,True,Android,0
Female,560067,1382276.0,798.0,True,iOS,0
Female,560067,2429638.0,769.0,True,iOS,0
Female,560038,307150.0,621.0,True,iOS,1
Male,560038,1578231.0,,False,iOS,0
Female,581101,3427217.0,,False,Android,0
Male,560067,872089.0,755.0,True,iOS,1
Female,570001,437282.0,581.0,True,iOS,0
Female,560038,2947799.0,714.0,True,Android,0
Male,560067,1536733.0,662.0,True,iOS,1
Female,560001,1432142.0,592.0,True,Android,1
Male,582101,1251309.0,342.0,True,iOS,0
Female,560001,597646.0,673.0,False,Android,0
Female,582101,1203173.0,586.0,True,Android,0
Female,560001,2088477.0,627.0,False,iOS,0
Female,570001,2054651.0,315.0,False,iOS,1
Male,582101,2890867.0,502.0,False,iOS,1
Male,570001,3294644.0,384.0,False,Android,0
Male,580023,1586518.0,775.0,True,iOS,0
Female,560001,3288485.0,568.0,True,iOS,0
Female,570001,752172.0,324.0,True,iOS,0
Female,580023,841245.0,664.0,False,Android,0
Female,570001,2248352.0,392.0,True,iOS,0
Male,582101,3140582.0,795.0,False,iOS,0
Female,560067,839820.0,693.0,True,Android,1
Male,560008,3219785.0,487.0,True,Android,0
Male,560001,1200124.0,593.0,True,Android,0
Female,560008,1225954.0,707.0,True,Android,0
Female,560001,2844096.0,824.0,False,iOS,1
Male,581101,,420.0,False,iOS,0
Male,560067,488252.0,432.0,False,Android,1
Male,560038,2743255.0,430.0,True,iOS,1
Female,560067,1368317.0,624.0,False,iOS,0
Male,580023,,634.0,False,iOS,0
Male,560038,1096171.0,767.0,False,Android,1
Female,581101,1493931.0,319.0,True,Android,0
Male,560008,1671452.0,658.0,False,iOS,1
Male,560001,2166298.0,585.0,False,iOS,0
Female,580023,3017604.0,422.0,True,Android,1
Male,560038,,878.0,True,Android,0
Male,560008,2778581.0,838.0,True,Android,0
Male,560001,3155632.0,856.0,False,Android,1
Male,580023,905539.0,807.0,True,iOS,0
Male,582101,2551207.0,,False,Android,0
Female,582101,604235.0,354.0,False,iOS,1
Female,560067,406438.0,837.0,False,iOS,0
Male,560008,1367747.0,461.0,True,iOS,0
Female,560008,2655577.0,819.0,False,iOS,0
Female,560067,587583.0,626.0,True,Android,0
Female,560008,2600645.0,627.0,True,iOS,0
Male,581101,3079255.0,441.0,False,iOS,0
Female,582101,2828779.0,351.0,False,Android,1
Male,570001,2698822.0,855.0,False,Android,0
Male,560038,395838.0,461.0,True,iOS,1
Male,560038,1331003.0,,False,iOS,1
Female,580023,1728038.0,571.0,False,iOS,0
Male,560008,3034481.0,707.0,True,iOS,1
Female,560067,,368.0,False,iOS,0
Female,581101,388817.0,719.0,True,Android,0
Male,560038,2354236.0,735.0,False,iOS,1
Female,560008,3062376.0,481.0,True,Android,1
Female,560038,3115417.0,889.0,False,Android,1
Female,581101,2138903.0,805.0,False,iOS,0
Male,570001,3227716.0,569.0,True,Android,0
Male,582101,3424321.0,503.0,False,Android,0
Male,560001,2357529.0,573.0,False,iOS,0
Male,560008,1682668.0,738.0,True,Android,0
Female,581101,493128.0,575.0,True,iOS,0
Male,560038,1443359.0,752.0,False,iOS,1
Female,560038,3433007.0,547.0,True,iOS,0
Male,582101,2389848.0,335.0,True,Android,0
Female,560038,2114686.0,706.0,False,iOS,0
Female,560038,2448371.0,387.0,True,Android,0
Male,560001,2441352.0,798.0,True,Android,0
Male,560008,1397806.0,403.0,False,iOS,1
Male,560001,2599910.0,630.0,False,Android,1
Male,560067,3228287.0,675.0,True,iOS,1
Male,582101,1454158.0,684.0,False,iOS,1
Female,560008,713143.0,397.0,False,Android,0
Female,560001,2820386.0,853.0,False,Android,1
Female,560067,3413812.0,452.0,True,iOS,0
Male,581101,2991657.0,793.0,True,iOS,0
Female,570001,1574444.0,864.0,False,Android,0
Female,560038,2329425.0,829.0,True,Android,0
Male,560001,1741246.0,357.0,False,Android,0
Female,581101,406595.0,849.0,True,Android,1
Male,581101,365271.0,772.0,True,Android,1
Male,560067,1682060.0,646.0,False,iOS,0
Male,560067,3195243.0,752.0,True,Android,0
Male,560067,,336.0,True,Android,1
Female,560038,2590336.0,609.0,True,Android,0
Male,570001,2351550.0,522.0,False,Android,0
Male,560008,1728687.0,,False,iOS,1
Female,560038,1871882.0,889.0,True,Android,0
Male,560008,961223.0,343.0,True,Android,0
Male,580023,,359.0,False,iOS,0
Female,580023,2624027.0,895.0,True,iOS,0
Male,560038,814235.0,887.0,True,Android,1
Female,560001,2677724.0,572.0,True,Android,0
Female,560067,3412405.0,590.0,True,Android,0
Female,580023,2683299.0,800.0,False,Android,0
Male,560038,2993052.0,672.0,True,Android,0
Female,582101,2712079.0,825.0,False,iOS,0
Female,570001,1114828.0,698.0,False,Android,1
Female,581101,1774264.0,416.0,True,Android,0
Female,560067,3358561.0,878.0,True,Android,1
Female,560038,717604.0,463.0,True,iOS,1
Female,581101,2575159.0,530.0,True,iOS,0
Male,570001,1100025.0,334.0,False,iOS,0
Male,581101,3034182.0,654.0,True,iOS,0
Female,581101,3223380.0,737.0,False,iOS,1
Male,581101,941869.0,577.0,True,iOS,0
Female,581101,2185367.0,526.0,True,iOS,0
Female,580023,2520068.0,655.0,True,iOS,1
Female,570001,3269335.0,431.0,True,Android,0
Female,560067,3479006.0,769.0,False,Android,0
Male,560008,451526.0,574.0,False,Android,1
Female,560067,,334.0,False,iOS,0
Female,570001,806804.0,506.0,True,Android,0
Female,570001,3207818.0,580.0,True,iOS,0
Female,560001,2944091.0,813.0,False,Android,1
Female,560001,2466213.0,588.0,True,Android,1
Male,560008,2298145.0,439.0,False,iOS,1
Male,582101,1831995.0,457.0,True,Android,0
Male,570001,3369480.0,506.0,True,Android,0
Male,560038,3077485.0,483.0,False,iOS,1
Female,570001,3277872.0,661.0,True,iOS,0
Female,582101,2644037.0,618.0,True,iOS,0
Female,581101,2969991.0,510.0,True,Android,0
